index,mot,phoneme
2_05_12,pa,a
2_05_12,pa,p
2_05_12,0,0
2_05_12,nespaɲ,a
2_05_12,nespaɲ,e
2_05_12,nespaɲ,s
2_05_12,nespaɲ,p
2_05_12,nespaɲ,n
2_05_12,nespaɲ,ɲ
2_05_12,l,l
2_05_12,ɛ,ɛ
2_05_12,ale,a
2_05_12,ale,l
2_05_12,ale,e
2_05_12,o,o
2_05_12,kolɛʒ,l
2_05_12,kolɛʒ,ɛ
2_05_12,kolɛʒ,k
2_05_12,kolɛʒ,o
2_05_12,kolɛʒ,ʒ
2_05_12,se,e
2_05_12,se,s
2_05_12,pø,p
2_05_12,pø,ø
2_05_12,ply,l
2_05_12,ply,p
2_05_12,ply,y
2_05_12,lwœ͂,l
2_05_12,lwœ͂,w
2_05_12,lwœ͂,œ
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,fɛ,ɛ
2_05_12,fɛ,f
2_05_12,de,e
2_05_12,de,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,puʁ,p
2_05_12,puʁ,u
2_05_12,puʁ,p
2_05_12,puʁ,u
2_05_12,œ,œ
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,va,a
2_05_12,va,v
2_05_12,ʃɛʁʃe,e
2_05_12,ʃɛʁʃe,ɛ
2_05_12,ʃɛʁʃe,ʃ
2_05_12,ʃɛʁʃe,ʃ
2_05_12,de,e
2_05_12,de,d
2_05_12,ə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,sak,a
2_05_12,sak,s
2_05_12,sak,k
2_05_12,de,e
2_05_12,de,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,fo,o
2_05_12,fo,f
2_05_12,ʁ0ʒe,e
2_05_12,ʁ0ʒe,0
2_05_12,ʁ0ʒe,ʒ
2_05_12,le,l
2_05_12,le,e
2_05_12,ʃ0pinj1,i
2_05_12,ʃ0pinj1,p
2_05_12,ʃ0pinj1,0
2_05_12,ʃ0pinj1,n
2_05_12,ʃ0pinj1,1
2_05_12,ʃ0pinj1,j
2_05_12,ʃ0pinj1,ʃ
2_05_12,al,a
2_05_12,al,l
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,œ,œ
2_05_12,fo,o
2_05_12,fo,f
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒe,e
2_05_12,ʁ0ʒe,0
2_05_12,ʁ0ʒe,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,n0,0
2_05_12,n0,n
2_05_12,jɛ,ɛ
2_05_12,jɛ,j
2_05_12,ʁ0ʒ,0
2_05_12,ʁ0ʒ,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,1,1
2_05_12,1,1
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒ,0
2_05_12,ʁ0ʒ,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,œ,œ
2_05_12,œ,œ
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,œœm,m
2_05_12,œœm,œ
2_05_12,œœm,œ
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,wi,i
2_05_12,wi,w
2_05_12,fo,o
2_05_12,fo,f
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒe,e
2_05_12,ʁ0ʒe,0
2_05_12,ʁ0ʒe,ʒ
2_05_12,fo,o
2_05_12,fo,f
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒe,e
2_05_12,ʁ0ʒe,0
2_05_12,ʁ0ʒe,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,1,1
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒ,0
2_05_12,ʁ0ʒ,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,œ,œ
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,lɛ,l
2_05_12,lɛ,ɛ
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,mɛ,ɛ
2_05_12,mɛ,m
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,va,a
2_05_12,va,v
2_05_12,0,0
2_05_12,pøtɛt,ɛ
2_05_12,pøtɛt,t
2_05_12,pøtɛt,t
2_05_12,pøtɛt,p
2_05_12,pøtɛt,ø
2_05_12,ty,t
2_05_12,ty,y
2_05_12,sɛ,s
2_05_12,sɛ,ɛ
2_05_12,fɛʁə,ɛ
2_05_12,fɛʁə,ə
2_05_12,fɛʁə,f
2_05_12,tʁɛ,ɛ
2_05_12,tʁɛ,t
2_05_12,bjɛ͂,ɛ
2_05_12,bjɛ͂,b
2_05_12,bjɛ͂,j
2_05_12,œ,œ
2_05_12,œmː,m
2_05_12,œmː,œ
2_05_12,t0sj1,s
2_05_12,t0sj1,t
2_05_12,t0sj1,0
2_05_12,t0sj1,1
2_05_12,t0sj1,j
2_05_12,la,a
2_05_12,la,l
2_05_12,m1,m
2_05_12,m1,1
2_05_12,papje,a
2_05_12,papje,e
2_05_12,papje,p
2_05_12,papje,p
2_05_12,papje,j
2_05_12,œ,œ
2_05_12,puʁ,p
2_05_12,puʁ,u
2_05_12,mɛt,ɛ
2_05_12,mɛt,t
2_05_12,mɛt,m
2_05_12,le,l
2_05_12,le,e
2_05_12,ʃ0pinj1,i
2_05_12,ʃ0pinj1,p
2_05_12,ʃ0pinj1,0
2_05_12,ʃ0pinj1,n
2_05_12,ʃ0pinj1,1
2_05_12,ʃ0pinj1,j
2_05_12,ʃ0pinj1,ʃ
2_05_12,t0sj1,s
2_05_12,t0sj1,t
2_05_12,t0sj1,0
2_05_12,t0sj1,1
2_05_12,t0sj1,j
2_05_12,fo,o
2_05_12,fo,f
2_05_12,pa,a
2_05_12,pa,p
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,ʁ0vɛʁse,e
2_05_12,ʁ0vɛʁse,s
2_05_12,ʁ0vɛʁse,ɛ
2_05_12,ʁ0vɛʁse,0
2_05_12,ʁ0vɛʁse,v
2_05_12,at0,a
2_05_12,at0,t
2_05_12,at0,0
2_05_12,wi,i
2_05_12,wi,w
2_05_12,ty,t
2_05_12,ty,y
2_05_12,pø,p
2_05_12,pø,ø
2_05_12,mɛt,ɛ
2_05_12,mɛt,t
2_05_12,mɛt,m
2_05_12,le,l
2_05_12,le,e
2_05_12,bl0,l
2_05_12,bl0,0
2_05_12,bl0,b
2_05_12,la,a
2_05_12,la,l
2_05_12,wi,i
2_05_12,wi,w
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,ʒon,n
2_05_12,ʒon,o
2_05_12,ʒon,ʒ
2_05_12,œːː,œ
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,ʒonə,ə
2_05_12,ʒonə,n
2_05_12,ʒonə,o
2_05_12,ʒonə,ʒ
2_05_12,la,a
2_05_12,la,l
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,mm,m
2_05_12,mm,m
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,1,1
2_05_12,1,1
2_05_12,le,l
2_05_12,le,e
2_05_12,ʁ0ʒ,0
2_05_12,ʁ0ʒ,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,de,e
2_05_12,de,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,de,e
2_05_12,de,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,de,e
2_05_12,de,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,tu,t
2_05_12,tu,u
2_05_12,t0ləve,l
2_05_12,t0ləve,e
2_05_12,t0ləve,ə
2_05_12,t0ləve,t
2_05_12,t0ləve,0
2_05_12,t0ləve,v
2_05_12,fo,o
2_05_12,fo,f
2_05_12,tu,t
2_05_12,tu,u
2_05_12,t0ləve,l
2_05_12,t0ləve,e
2_05_12,t0ləve,ə
2_05_12,t0ləve,t
2_05_12,t0ləve,0
2_05_12,t0ləve,v
2_05_12,paskə,a
2_05_12,paskə,s
2_05_12,paskə,ə
2_05_12,paskə,k
2_05_12,paskə,p
2_05_12,si,s
2_05_12,si,i
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,1,1
2_05_12,va,a
2_05_12,va,v
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,1,1
2_05_12,va,a
2_05_12,va,v
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,i,i
2_05_12,m0k,k
2_05_12,m0k,m
2_05_12,m0k,0
2_05_12,1,1
2_05_12,1,1
2_05_12,1,1
2_05_12,1,1
2_05_12,ʁ0ʒ,0
2_05_12,ʁ0ʒ,ʒ
2_05_12,si,s
2_05_12,si,i
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,wi,i
2_05_12,wi,w
2_05_12,i,i
2_05_12,s1,s
2_05_12,s1,1
2_05_12,d0,d
2_05_12,d0,0
2_05_12,ma,a
2_05_12,ma,m
2_05_12,n1,n
2_05_12,n1,1
2_05_12,i,i
2_05_12,i,i
2_05_12,i,i
2_05_12,øm,m
2_05_12,øm,ø
2_05_12,la,a
2_05_12,la,l
2_05_12,œ͂,œ
2_05_12,mɔʁso,s
2_05_12,mɔʁso,m
2_05_12,mɔʁso,o
2_05_12,mɔʁso,ɔ
2_05_12,də,ə
2_05_12,də,d
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,k,k
2_05_12,e,e
2_05_12,la,a
2_05_12,la,l
2_05_12,se,e
2_05_12,se,s
2_05_12,sa,a
2_05_12,sa,s
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,se,e
2_05_12,se,s
2_05_12,sa,a
2_05_12,sa,s
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,se,e
2_05_12,se,s
2_05_12,sa,a
2_05_12,sa,s
2_05_12,1,1
2_05_12,ʁ0,0
2_05_12,le,l
2_05_12,le,e
2_05_12,ʃ0pinj1,i
2_05_12,ʃ0pinj1,p
2_05_12,ʃ0pinj1,0
2_05_12,ʃ0pinj1,n
2_05_12,ʃ0pinj1,1
2_05_12,ʃ0pinj1,j
2_05_12,ʃ0pinj1,ʃ
2_05_12,il,l
2_05_12,il,i
2_05_12,0,0
2_05_12,ʁɛst,s
2_05_12,ʁɛst,ɛ
2_05_12,ʁɛst,t
2_05_12,dø,d
2_05_12,dø,ø
2_05_12,a,a
2_05_12,a,a
2_05_12,a,a
2_05_12,1,1
2_05_12,va,a
2_05_12,va,v
2_05_12,1,1
2_05_12,va,a
2_05_12,va,v
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,œ͂,œ
2_05_12,not,t
2_05_12,not,n
2_05_12,not,o
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,pa,a
2_05_12,pa,p
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,le,l
2_05_12,le,e
2_05_12,kyb,k
2_05_12,kyb,y
2_05_12,kyb,b
2_05_12,n0,0
2_05_12,n0,n
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,3,3
2_05_12,not,t
2_05_12,not,n
2_05_12,not,o
2_05_12,ʒø,ʒ
2_05_12,ʒø,ø
2_05_12,wi,i
2_05_12,wi,w
2_05_12,vø,v
2_05_12,vø,ø
2_05_12,œ͂,œ
2_05_12,not,t
2_05_12,not,n
2_05_12,not,o
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,3,3
2_05_12,not,t
2_05_12,not,n
2_05_12,not,o
2_05_12,ʒø,ʒ
2_05_12,ʒø,ø
2_05_12,avɛk,a
2_05_12,avɛk,ɛ
2_05_12,avɛk,k
2_05_12,avɛk,v
2_05_12,lyka,a
2_05_12,lyka,l
2_05_12,lyka,k
2_05_12,lyka,y
2_05_12,z,z
2_05_12,ɛ,ɛ
2_05_12,pa,a
2_05_12,pa,p
2_05_12,ʒue,e
2_05_12,ʒue,u
2_05_12,ʒue,ʒ
2_05_12,o,o
2_05_12,domino,i
2_05_12,domino,d
2_05_12,domino,m
2_05_12,domino,n
2_05_12,domino,o
2_05_12,domino,o
2_05_12,z,z
2_05_12,e,e
2_05_12,pa,a
2_05_12,pa,p
2_05_12,ʒue,e
2_05_12,ʒue,u
2_05_12,ʒue,ʒ
2_05_12,o,o
2_05_12,di,i
2_05_12,di,d
2_05_12,o,o
2_05_12,domino,i
2_05_12,domino,d
2_05_12,domino,m
2_05_12,domino,n
2_05_12,domino,o
2_05_12,domino,o
2_05_12,n0,0
2_05_12,n0,n
2_05_12,sɛ,s
2_05_12,sɛ,ɛ
2_05_12,kə,ə
2_05_12,kə,k
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,ʒu,u
2_05_12,ʒu,ʒ
2_05_12,se,e
2_05_12,se,s
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,ki,i
2_05_12,ki,k
2_05_12,sɛ,s
2_05_12,sɛ,ɛ
2_05_12,ʒue,e
2_05_12,ʒue,u
2_05_12,ʒue,ʒ
2_05_12,o,o
2_05_12,domino,i
2_05_12,domino,d
2_05_12,domino,m
2_05_12,domino,n
2_05_12,domino,o
2_05_12,domino,o
2_05_12,sɛ,s
2_05_12,sɛ,ɛ
2_05_12,se,e
2_05_12,se,s
2_05_12,kə,ə
2_05_12,kə,k
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,ki,i
2_05_12,ki,k
2_05_12,sɛ,s
2_05_12,sɛ,ɛ
2_05_12,ʒ,ʒ
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ʒ,ʒ
2_05_12,e,e
2_05_12,pa,a
2_05_12,pa,p
2_05_12,ʒue,e
2_05_12,ʒue,u
2_05_12,ʒue,ʒ
2_05_12,o,o
2_05_12,ø,ø
2_05_12,dəpɥi,i
2_05_12,dəpɥi,ə
2_05_12,dəpɥi,p
2_05_12,dəpɥi,d
2_05_12,dəpɥi,ɥ
2_05_12,l1t0,l
2_05_12,l1t0,t
2_05_12,l1t0,0
2_05_12,l1t0,1
2_05_12,o,o
2_05_12,domino,i
2_05_12,domino,d
2_05_12,domino,m
2_05_12,domino,n
2_05_12,domino,o
2_05_12,domino,o
2_05_12,at0,a
2_05_12,at0,t
2_05_12,at0,0
2_05_12,la,a
2_05_12,la,l
2_05_12,se,e
2_05_12,se,s
2_05_12,la,a
2_05_12,la,l
2_05_12,la,a
2_05_12,la,l
2_05_12,pa,a
2_05_12,pa,p
2_05_12,də,ə
2_05_12,də,d
2_05_12,ʃœ͂ʒə,ə
2_05_12,ʃœ͂ʒə,ʒ
2_05_12,ʃœ͂ʒə,ʃ
2_05_12,ʃœ͂ʒə,œ
2_05_12,la,a
2_05_12,la,l
2_05_12,la,a
2_05_12,la,l
2_05_12,la,a
2_05_12,la,l
2_05_12,la,a
2_05_12,la,l
2_05_12,de,e
2_05_12,de,d
2_05_12,s2,s
2_05_12,s2,2
2_05_12,la,a
2_05_12,la,l
2_05_12,la,a
2_05_12,la,l
2_05_12,3,3
2_05_12,la,a
2_05_12,la,l
2_05_12,dɛ,ɛ
2_05_12,dɛ,d
2_05_12,sɛʁp,s
2_05_12,sɛʁp,ɛ
2_05_12,sɛʁp,p
2_05_12,la,a
2_05_12,la,l
2_05_12,dɛ,ɛ
2_05_12,dɛ,d
2_05_12,sː,s
2_05_12,me,e
2_05_12,me,m
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,me,e
2_05_12,me,m
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,z,z
2_05_12,em,e
2_05_12,em,m
2_05_12,pa,a
2_05_12,pa,p
2_05_12,le,l
2_05_12,le,e
2_05_12,z,z
2_05_12,em,e
2_05_12,em,m
2_05_12,mam0,a
2_05_12,mam0,m
2_05_12,mam0,m
2_05_12,mam0,0
2_05_12,ɛl,l
2_05_12,ɛl,ɛ
2_05_12,ɛm,ɛ
2_05_12,ɛm,m
2_05_12,pa,a
2_05_12,pa,p
2_05_12,le,l
2_05_12,le,e
2_05_12,sɛʁp0,s
2_05_12,sɛʁp0,ɛ
2_05_12,sɛʁp0,p
2_05_12,sɛʁp0,0
2_05_12,mɛ,ɛ
2_05_12,mɛ,m
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,z,z
2_05_12,ɛm,ɛ
2_05_12,ɛm,m
2_05_12,pa,a
2_05_12,pa,p
2_05_12,le,l
2_05_12,le,e
2_05_12,sɛʁp0,s
2_05_12,sɛʁp0,ɛ
2_05_12,sɛʁp0,p
2_05_12,sɛʁp0,0
2_05_12,n0,0
2_05_12,n0,n
2_05_12,sa,a
2_05_12,sa,s
2_05_12,pik,i
2_05_12,pik,k
2_05_12,pik,p
2_05_12,e,e
2_05_12,iz,i
2_05_12,iz,z
2_05_12,pik,i
2_05_12,pik,k
2_05_12,pik,p
2_05_12,se,e
2_05_12,se,s
2_05_12,le,l
2_05_12,le,e
2_05_12,twal,a
2_05_12,twal,l
2_05_12,twal,t
2_05_12,twal,w
2_05_12,d,d
2_05_12,aʁɛɲe,a
2_05_12,aʁɛɲe,e
2_05_12,aʁɛɲe,ɛ
2_05_12,aʁɛɲe,ɲ
2_05_12,se,e
2_05_12,se,s
2_05_12,le,l
2_05_12,le,e
2_05_12,zaʁeɲe,a
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,z
2_05_12,zaʁeɲe,ɲ
2_05_12,z,z
2_05_12,ɛm,ɛ
2_05_12,ɛm,m
2_05_12,pa,a
2_05_12,pa,p
2_05_12,le,l
2_05_12,le,e
2_05_12,zaʁeɲe,a
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,z
2_05_12,zaʁeɲe,ɲ
2_05_12,z,z
2_05_12,ɛm,ɛ
2_05_12,ɛm,m
2_05_12,pa,a
2_05_12,pa,p
2_05_12,le,l
2_05_12,le,e
2_05_12,zaʁeɲe,a
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,e
2_05_12,zaʁeɲe,z
2_05_12,zaʁeɲe,ɲ
2_05_12,zə,ə
2_05_12,zə,z
2_05_12,ʁəgaʁd,a
2_05_12,ʁəgaʁd,ə
2_05_12,ʁəgaʁd,d
2_05_12,ʁəgaʁd,g
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,l,l
2_05_12,asoː,a
2_05_12,asoː,s
2_05_12,asoː,o
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,ʃɛ͂ʒə,ɛ
2_05_12,ʃɛ͂ʒə,ə
2_05_12,ʃɛ͂ʒə,ʒ
2_05_12,ʃɛ͂ʒə,ʃ
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,popotam,a
2_05_12,popotam,t
2_05_12,popotam,p
2_05_12,popotam,p
2_05_12,popotam,m
2_05_12,popotam,o
2_05_12,popotam,o
2_05_12,l,l
2_05_12,elef0,l
2_05_12,elef0,e
2_05_12,elef0,e
2_05_12,elef0,0
2_05_12,elef0,f
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,tigʁə,i
2_05_12,tigʁə,ə
2_05_12,tigʁə,t
2_05_12,tigʁə,g
2_05_12,œ,œ
2_05_12,z,z
2_05_12,e,e
2_05_12,pa,a
2_05_12,pa,p
2_05_12,ʒue,e
2_05_12,ʒue,u
2_05_12,ʒue,ʒ
2_05_12,opɥi,i
2_05_12,opɥi,p
2_05_12,opɥi,o
2_05_12,opɥi,ɥ
2_05_12,l1t0,l
2_05_12,l1t0,t
2_05_12,l1t0,0
2_05_12,l1t0,1
2_05_12,o,o
2_05_12,domino,i
2_05_12,domino,d
2_05_12,domino,m
2_05_12,domino,n
2_05_12,domino,o
2_05_12,domino,o
2_05_12,n0,0
2_05_12,n0,n
2_05_12,sa,a
2_05_12,sa,s
2_05_12,se,e
2_05_12,se,s
2_05_12,a,a
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,se,e
2_05_12,se,s
2_05_12,pa,a
2_05_12,pa,p
2_05_12,a,a
2_05_12,twa,a
2_05_12,twa,t
2_05_12,twa,w
2_05_12,se,e
2_05_12,se,s
2_05_12,l,l
2_05_12,epopotam,a
2_05_12,epopotam,e
2_05_12,epopotam,t
2_05_12,epopotam,p
2_05_12,epopotam,p
2_05_12,epopotam,m
2_05_12,epopotam,o
2_05_12,epopotam,o
2_05_12,n0,0
2_05_12,n0,n
2_05_12,la,a
2_05_12,la,l
2_05_12,k,k
2_05_12,3,3
2_05_12,alɔʁ,a
2_05_12,alɔʁ,l
2_05_12,alɔʁ,ɔ
2_05_12,1,1
2_05_12,va,a
2_05_12,va,v
2_05_12,done,e
2_05_12,done,d
2_05_12,done,n
2_05_12,done,o
2_05_12,ʃakœ͂,a
2_05_12,ʃakœ͂,k
2_05_12,ʃakœ͂,ʃ
2_05_12,ʃakœ͂,œ
2_05_12,mam0,a
2_05_12,mam0,m
2_05_12,mam0,m
2_05_12,mam0,0
2_05_12,i,i
2_05_12,m,m
2_05_12,ɛd,ɛ
2_05_12,ɛd,d
2_05_12,i,i
2_05_12,m,m
2_05_12,ɛd,ɛ
2_05_12,ɛd,d
2_05_12,a,a
2_05_12,fɛʁ,ɛ
2_05_12,fɛʁ,f
2_05_12,le,l
2_05_12,le,e
2_05_12,le,l
2_05_12,le,e
2_05_12,dːomino,i
2_05_12,dːomino,d
2_05_12,dːomino,m
2_05_12,dːomino,n
2_05_12,dːomino,o
2_05_12,dːomino,o
2_05_12,katʁ,a
2_05_12,katʁ,t
2_05_12,katʁ,k
2_05_12,sis,s
2_05_12,sis,s
2_05_12,sis,i
2_05_12,sis,s
2_05_12,sis,s
2_05_12,sis,i
2_05_12,sa,a
2_05_12,sa,s
2_05_12,se,e
2_05_12,se,s
2_05_12,la,a
2_05_12,la,l
2_05_12,pyjɔʃ,p
2_05_12,pyjɔʃ,y
2_05_12,pyjɔʃ,ɔ
2_05_12,pyjɔʃ,j
2_05_12,pyjɔʃ,ʃ
2_05_12,yn,n
2_05_12,yn,y
2_05_12,piɔʃ,i
2_05_12,piɔʃ,p
2_05_12,piɔʃ,ɔ
2_05_12,piɔʃ,ʃ
2_05_12,sa,a
2_05_12,sa,s
2_05_12,se,e
2_05_12,se,s
2_05_12,la,a
2_05_12,la,l
2_05_12,piɔʃ,i
2_05_12,piɔʃ,p
2_05_12,piɔʃ,ɔ
2_05_12,piɔʃ,ʃ
2_05_12,kə,ə
2_05_12,kə,k
2_05_12,mam0,a
2_05_12,mam0,m
2_05_12,mam0,m
2_05_12,mam0,0
2_05_12,a,a
2_05_12,fɛ,ɛ
2_05_12,fɛ,f
2_05_12,se,e
2_05_12,se,s
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,a,a
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,tigʁə,i
2_05_12,tigʁə,ə
2_05_12,tigʁə,t
2_05_12,tigʁə,g
2_05_12,se,e
2_05_12,se,s
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,a,a
2_05_12,sa,a
2_05_12,sa,s
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,z,z
2_05_12,e,e
2_05_12,se,e
2_05_12,se,s
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ki,i
2_05_12,ki,k
2_05_12,a,a
2_05_12,sa,a
2_05_12,sa,s
2_05_12,n0,0
2_05_12,n0,n
2_05_12,ʒə,ə
2_05_12,ʒə,ʒ
2_05_12,lə,l
2_05_12,lə,ə
2_05_12,poz,p
2_05_12,poz,o
2_05_12,poz,z
2_05_12,avɛk,a
2_05_12,avɛk,ɛ
2_05_12,avɛk,k
2_05_12,avɛk,v
2_05_12,twa,a
2_05_12,twa,t
2_05_12,twa,w
2_05_12,mɛ,ɛ
2_05_12,mɛ,m
2_05_12,mɛ,ɛ
2_05_12,mɛ,m
2_05_12,e,e
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,3,3
2_05_12,f,f
2_05_12,3,3
2_05_12,as,a
2_05_12,as,s
2_05_12,œ͂,œ
2_05_12,nelef0,l
2_05_12,nelef0,e
2_05_12,nelef0,e
2_05_12,nelef0,0
2_05_12,nelef0,n
2_05_12,nelef0,f
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,z,z
2_05_12,e,e
2_05_12,œ͂,œ
2_05_12,ne,e
2_05_12,ne,n
2_05_12,œ͂,œ
2_05_12,nelef0,l
2_05_12,nelef0,e
2_05_12,nelef0,e
2_05_12,nelef0,0
2_05_12,nelef0,n
2_05_12,nelef0,f
2_05_12,mwa,a
2_05_12,mwa,m
2_05_12,mwa,w
2_05_12,ʒ,ʒ
2_05_12,e,e
2_05_12,œ͂,œ
2_05_12,nelef0,l
2_05_12,nelef0,e
2_05_12,nelef0,e
2_05_12,nelef0,0
2_05_12,nelef0,n
2_05_12,nelef0,f
2_05_12,se,e
2_05_12,se,s
