index,mot,phoneme
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,ʒ,ʒ
3_05_11,pʁ0,p
3_05_11,pʁ0,0
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,s,s
3_05_11,pʁ0,p
3_05_11,pʁ0,0
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,zabʁikɔ,a
3_05_11,zabʁikɔ,i
3_05_11,zabʁikɔ,k
3_05_11,zabʁikɔ,ɔ
3_05_11,zabʁikɔ,b
3_05_11,zabʁikɔ,z
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,z,z
3_05_11,pʁ0,p
3_05_11,pʁ0,0
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,ʒ,ʒ
3_05_11,pʁ0,p
3_05_11,pʁ0,0
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,zabʁi,a
3_05_11,zabʁi,i
3_05_11,zabʁi,b
3_05_11,zabʁi,z
3_05_11,ka,a
3_05_11,ka,k
3_05_11,mɛ,ɛ
3_05_11,mɛ,m
3_05_11,tu,t
3_05_11,tu,u
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,zabʁikɔ,a
3_05_11,zabʁikɔ,i
3_05_11,zabʁikɔ,k
3_05_11,zabʁikɔ,ɔ
3_05_11,zabʁikɔ,b
3_05_11,zabʁikɔ,z
3_05_11,kɔm,k
3_05_11,kɔm,m
3_05_11,kɔm,ɔ
3_05_11,sa,a
3_05_11,sa,s
3_05_11,e,e
3_05_11,z,z
3_05_11,e,e
3_05_11,mi,i
3_05_11,mi,m
3_05_11,un,n
3_05_11,un,u
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,ki,i
3_05_11,ki,k
3_05_11,sə,s
3_05_11,sə,ə
3_05_11,kas,a
3_05_11,kas,s
3_05_11,kas,k
3_05_11,ə,ə
3_05_11,tuʁ,t
3_05_11,tuʁ,u
3_05_11,3,3
3_05_11,ʁək2,ə
3_05_11,ʁək2,k
3_05_11,ʁək2,2
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,fam0,a
3_05_11,fam0,m
3_05_11,fam0,0
3_05_11,fam0,f
3_05_11,ʁɔz,ɔ
3_05_11,ʁɔz,z
3_05_11,e,e
3_05_11,sa,a
3_05_11,sa,s
3_05_11,ajeː,a
3_05_11,ajeː,e
3_05_11,ajeː,j
3_05_11,wi,i
3_05_11,wi,w
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,jawɛ,a
3_05_11,jawɛ,ɛ
3_05_11,jawɛ,j
3_05_11,jawɛ,w
3_05_11,lawɛlɛ,a
3_05_11,lawɛlɛ,l
3_05_11,lawɛlɛ,l
3_05_11,lawɛlɛ,ɛ
3_05_11,lawɛlɛ,ɛ
3_05_11,lawɛlɛ,w
3_05_11,ə,ə
3_05_11,ɔ,ɔ
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,kwa,a
3_05_11,kwa,k
3_05_11,kwa,w
3_05_11,balɛn,a
3_05_11,balɛn,l
3_05_11,balɛn,ɛ
3_05_11,balɛn,n
3_05_11,balɛn,b
3_05_11,ja,a
3_05_11,ja,j
3_05_11,he,e
3_05_11,tʁuve,e
3_05_11,tʁuve,t
3_05_11,tʁuve,u
3_05_11,tʁuve,v
3_05_11,j,j
3_05_11,e,e
3_05_11,tʁuve,e
3_05_11,tʁuve,t
3_05_11,tʁuve,u
3_05_11,tʁuve,v
3_05_11,səval,a
3_05_11,səval,l
3_05_11,səval,s
3_05_11,səval,ə
3_05_11,səval,v
3_05_11,səval,a
3_05_11,səval,l
3_05_11,səval,s
3_05_11,səval,ə
3_05_11,səval,v
3_05_11,əː,ə
3_05_11,wɛ,ɛ
3_05_11,wɛ,w
3_05_11,e,e
3_05_11,piʁat,a
3_05_11,piʁat,i
3_05_11,piʁat,t
3_05_11,piʁat,p
3_05_11,mɛhɛ,ɛ
3_05_11,mɛhɛ,ɛ
3_05_11,mɛhɛ,m
3_05_11,amstʁamgʁam,a
3_05_11,amstʁamgʁam,a
3_05_11,amstʁamgʁam,a
3_05_11,amstʁamgʁam,s
3_05_11,amstʁamgʁam,t
3_05_11,amstʁamgʁam,m
3_05_11,amstʁamgʁam,m
3_05_11,amstʁamgʁam,m
3_05_11,amstʁamgʁam,g
3_05_11,z,z
3_05_11,e,e
3_05_11,fe,e
3_05_11,fe,f
3_05_11,t1be,e
3_05_11,t1be,t
3_05_11,t1be,1
3_05_11,t1be,b
3_05_11,sa,a
3_05_11,sa,s
3_05_11,mu,m
3_05_11,mu,u
3_05_11,ɛ,ɛ
3_05_11,t,t
3_05_11,a,a
3_05_11,vy,v
3_05_11,vy,y
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sa,a
3_05_11,sa,s
3_05_11,fɛ,ɛ
3_05_11,fɛ,f
3_05_11,pœʁ,p
3_05_11,pœʁ,œ
3_05_11,paʁk1t,a
3_05_11,paʁk1t,t
3_05_11,paʁk1t,k
3_05_11,paʁk1t,p
3_05_11,paʁk1t,1
3_05_11,wi,i
3_05_11,wi,w
3_05_11,sa,a
3_05_11,sa,s
3_05_11,pik,i
3_05_11,pik,k
3_05_11,pik,p
3_05_11,kɛzal,a
3_05_11,kɛzal,l
3_05_11,kɛzal,ɛ
3_05_11,kɛzal,k
3_05_11,kɛzal,z
3_05_11,gvas,a
3_05_11,gvas,s
3_05_11,gvas,v
3_05_11,gvas,g
3_05_11,0twan,a
3_05_11,0twan,t
3_05_11,0twan,0
3_05_11,0twan,n
3_05_11,0twan,w
3_05_11,igwɛn,i
3_05_11,igwɛn,ɛ
3_05_11,igwɛn,n
3_05_11,igwɛn,w
3_05_11,igwɛn,g
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,yn,n
3_05_11,yn,y
3_05_11,gʁənuj,ə
3_05_11,gʁənuj,n
3_05_11,gʁənuj,u
3_05_11,gʁənuj,j
3_05_11,gʁənuj,g
3_05_11,əː,ə
3_05_11,əː,ə
3_05_11,la,a
3_05_11,la,l
3_05_11,øː,ø
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,yn,n
3_05_11,yn,y
3_05_11,ʁɛn,ɛ
3_05_11,ʁɛn,n
3_05_11,də,ə
3_05_11,də,d
3_05_11,də,ə
3_05_11,də,d
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,yn,n
3_05_11,yn,y
3_05_11,ʁɛn,ɛ
3_05_11,ʁɛn,n
3_05_11,də,ə
3_05_11,də,d
3_05_11,3,3
3_05_11,pɛʁnɔwɛl,l
3_05_11,pɛʁnɔwɛl,ɛ
3_05_11,pɛʁnɔwɛl,ɛ
3_05_11,pɛʁnɔwɛl,p
3_05_11,pɛʁnɔwɛl,n
3_05_11,pɛʁnɔwɛl,ɔ
3_05_11,pɛʁnɔwɛl,w
3_05_11,də,ə
3_05_11,də,d
3_05_11,3,3
3_05_11,tʁeno,e
3_05_11,tʁeno,t
3_05_11,tʁeno,n
3_05_11,tʁeno,o
3_05_11,t,t
3_05_11,a,a
3_05_11,vy,v
3_05_11,vy,y
3_05_11,t,t
3_05_11,a,a
3_05_11,vy,v
3_05_11,vy,y
3_05_11,ja,a
3_05_11,ja,j
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,elef0,l
3_05_11,elef0,e
3_05_11,elef0,e
3_05_11,elef0,0
3_05_11,elef0,f
3_05_11,dəsy,s
3_05_11,dəsy,ə
3_05_11,dəsy,d
3_05_11,dəsy,y
3_05_11,hə,ə
3_05_11,ve,e
3_05_11,ve,v
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,hə,ə
3_05_11,ve,e
3_05_11,ve,v
3_05_11,dɔne,e
3_05_11,dɔne,d
3_05_11,dɔne,n
3_05_11,dɔne,ɔ
3_05_11,a,a
3_05_11,wata,a
3_05_11,wata,a
3_05_11,wata,t
3_05_11,wata,w
3_05_11,pakə,a
3_05_11,pakə,ə
3_05_11,pakə,k
3_05_11,pakə,p
3_05_11,isɛ,s
3_05_11,isɛ,i
3_05_11,isɛ,ɛ
3_05_11,s,s
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,sa,a
3_05_11,sa,s
3_05_11,fɔtɔ,t
3_05_11,fɔtɔ,ɔ
3_05_11,fɔtɔ,ɔ
3_05_11,fɔtɔ,f
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,ʒə,ə
3_05_11,ʒə,ʒ
3_05_11,lɥi,l
3_05_11,lɥi,i
3_05_11,lɥi,ɥ
3_05_11,dɔn,d
3_05_11,dɔn,n
3_05_11,dɔn,ɔ
3_05_11,tj2,t
3_05_11,tj2,2
3_05_11,tj2,j
3_05_11,wata,a
3_05_11,wata,a
3_05_11,wata,t
3_05_11,wata,w
3_05_11,tj2,t
3_05_11,tj2,2
3_05_11,tj2,j
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,ta,a
3_05_11,ta,t
3_05_11,fotɔ,t
3_05_11,fotɔ,o
3_05_11,fotɔ,ɔ
3_05_11,fotɔ,f
3_05_11,vwala,a
3_05_11,vwala,a
3_05_11,vwala,l
3_05_11,vwala,v
3_05_11,vwala,w
3_05_11,ʒ,ʒ
3_05_11,ɛ,ɛ
3_05_11,dɔne,e
3_05_11,dɔne,d
3_05_11,dɔne,n
3_05_11,dɔne,ɔ
3_05_11,ʒ,ʒ
3_05_11,ɛ,ɛ
3_05_11,dɔne,e
3_05_11,dɔne,d
3_05_11,dɔne,n
3_05_11,dɔne,ɔ
3_05_11,sa,a
3_05_11,sa,s
3_05_11,fotɔ,t
3_05_11,fotɔ,o
3_05_11,fotɔ,ɔ
3_05_11,fotɔ,f
3_05_11,kɔʁ,k
3_05_11,kɔʁ,ɔ
3_05_11,lɥi,l
3_05_11,lɥi,i
3_05_11,lɥi,ɥ
3_05_11,i,i
3_05_11,va,a
3_05_11,va,v
3_05_11,setɛ,e
3_05_11,setɛ,s
3_05_11,setɛ,ɛ
3_05_11,setɛ,t
3_05_11,sa,a
3_05_11,sa,s
3_05_11,fɔtɔ,t
3_05_11,fɔtɔ,ɔ
3_05_11,fɔtɔ,ɔ
3_05_11,fɔtɔ,f
3_05_11,ə,ə
3_05_11,l,l
3_05_11,e,e
3_05_11,vy,v
3_05_11,vy,y
3_05_11,setɛ,e
3_05_11,setɛ,s
3_05_11,setɛ,ɛ
3_05_11,setɛ,t
3_05_11,pw0da,a
3_05_11,pw0da,p
3_05_11,pw0da,d
3_05_11,pw0da,0
3_05_11,pw0da,w
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,z,z
3_05_11,zuw,u
3_05_11,zuw,w
3_05_11,zuw,z
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,sa,a
3_05_11,sa,s
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,hɛ,ɛ
3_05_11,kʁuve,e
3_05_11,kʁuve,k
3_05_11,kʁuve,u
3_05_11,kʁuve,v
3_05_11,la,a
3_05_11,la,l
3_05_11,kʁy,k
3_05_11,kʁy,y
3_05_11,e,e
3_05_11,wi,i
3_05_11,wi,w
3_05_11,a,a
3_05_11,he,e
3_05_11,kʁuve,e
3_05_11,kʁuve,k
3_05_11,kʁuve,u
3_05_11,kʁuve,v
3_05_11,3,3
3_05_11,not,t
3_05_11,not,n
3_05_11,not,o
3_05_11,i,i
3_05_11,va,a
3_05_11,va,v
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,l,l
3_05_11,ɔt,t
3_05_11,ɔt,ɔ
3_05_11,wɛ,ɛ
3_05_11,wɛ,w
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,əː,ə
3_05_11,dof2,d
3_05_11,dof2,o
3_05_11,dof2,2
3_05_11,dof2,f
3_05_11,kɔm,k
3_05_11,kɔm,m
3_05_11,kɔm,ɔ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,lə,l
3_05_11,lə,ə
3_05_11,kezal,a
3_05_11,kezal,l
3_05_11,kezal,e
3_05_11,kezal,k
3_05_11,kezal,z
3_05_11,n1,n
3_05_11,n1,1
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,pa,a
3_05_11,pa,p
3_05_11,lə,l
3_05_11,lə,ə
3_05_11,kɛzal,a
3_05_11,kɛzal,l
3_05_11,kɛzal,ɛ
3_05_11,kɛzal,k
3_05_11,kɛzal,z
3_05_11,diʁa,a
3_05_11,diʁa,i
3_05_11,diʁa,d
3_05_11,m2n0,m
3_05_11,m2n0,0
3_05_11,m2n0,n
3_05_11,m2n0,2
3_05_11,ja,a
3_05_11,ja,j
3_05_11,kwa,a
3_05_11,kwa,k
3_05_11,kwa,w
3_05_11,m2n0,m
3_05_11,m2n0,0
3_05_11,m2n0,n
3_05_11,m2n0,2
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,kwa,a
3_05_11,kwa,k
3_05_11,kwa,w
3_05_11,e,e
3_05_11,i,i
3_05_11,m0k,k
3_05_11,m0k,m
3_05_11,m0k,0
3_05_11,yn,n
3_05_11,yn,y
3_05_11,1,1
3_05_11,1,1
3_05_11,l,l
3_05_11,a,a
3_05_11,deza,a
3_05_11,deza,e
3_05_11,deza,d
3_05_11,deza,z
3_05_11,vy,v
3_05_11,vy,y
3_05_11,sa,a
3_05_11,sa,s
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,m1,m
3_05_11,m1,1
3_05_11,n2vite,e
3_05_11,n2vite,i
3_05_11,n2vite,t
3_05_11,n2vite,n
3_05_11,n2vite,v
3_05_11,n2vite,2
3_05_11,ʒuwe,e
3_05_11,ʒuwe,u
3_05_11,ʒuwe,ʒ
3_05_11,ʒuwe,w
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,twa,a
3_05_11,twa,t
3_05_11,twa,w
3_05_11,ty,t
3_05_11,ty,y
3_05_11,vu,u
3_05_11,vu,v
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,vø,v
3_05_11,vø,ø
3_05_11,fɛʁ,ɛ
3_05_11,fɛʁ,f
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,twa,a
3_05_11,twa,t
3_05_11,twa,w
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,ɛ,ɛ
3_05_11,kʁuvɛ,ɛ
3_05_11,kʁuvɛ,k
3_05_11,kʁuvɛ,u
3_05_11,kʁuvɛ,v
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,sɥila,a
3_05_11,sɥila,l
3_05_11,sɥila,s
3_05_11,sɥila,i
3_05_11,sɥila,ɥ
3_05_11,uba,a
3_05_11,uba,u
3_05_11,uba,b
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,kwa,a
3_05_11,kwa,k
3_05_11,kwa,w
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,gus,s
3_05_11,gus,u
3_05_11,gus,g
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,pətit,i
3_05_11,pətit,ə
3_05_11,pətit,t
3_05_11,pətit,t
3_05_11,pətit,p
3_05_11,kɔsɔn,s
3_05_11,kɔsɔn,k
3_05_11,kɔsɔn,n
3_05_11,kɔsɔn,ɔ
3_05_11,kɔsɔn,ɔ
3_05_11,sa,a
3_05_11,sa,s
3_05_11,s,s
3_05_11,apɛl,a
3_05_11,apɛl,l
3_05_11,apɛl,ɛ
3_05_11,apɛl,p
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,ø,ø
3_05_11,ø,ø
3_05_11,wɛhɛhɛ,ɛ
3_05_11,wɛhɛhɛ,ɛ
3_05_11,wɛhɛhɛ,ɛ
3_05_11,wɛhɛhɛ,w
3_05_11,hɛp,ɛ
3_05_11,hɛp,p
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,n1,n
3_05_11,n1,1
3_05_11,il,l
3_05_11,il,i
3_05_11,l,l
3_05_11,1,1
3_05_11,fɛ,ɛ
3_05_11,fɛ,f
3_05_11,zu,u
3_05_11,zu,z
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,isi,s
3_05_11,isi,i
3_05_11,isi,i
3_05_11,ʒue,e
3_05_11,ʒue,u
3_05_11,ʒue,ʒ
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,t,t
3_05_11,a,a
3_05_11,vy,v
3_05_11,vy,y
3_05_11,ja,a
3_05_11,ja,j
3_05_11,3,3
3_05_11,bal1,a
3_05_11,bal1,l
3_05_11,bal1,1
3_05_11,bal1,b
3_05_11,də,ə
3_05_11,də,d
3_05_11,kœʁ,k
3_05_11,kœʁ,œ
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,yn,n
3_05_11,yn,y
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,setwal,a
3_05_11,setwal,l
3_05_11,setwal,e
3_05_11,setwal,s
3_05_11,setwal,t
3_05_11,setwal,w
3_05_11,e,e
3_05_11,tʁuve,e
3_05_11,tʁuve,t
3_05_11,tʁuve,u
3_05_11,tʁuve,v
3_05_11,le,l
3_05_11,le,e
3_05_11,pɔlisje,l
3_05_11,pɔlisje,e
3_05_11,pɔlisje,s
3_05_11,pɔlisje,i
3_05_11,pɔlisje,p
3_05_11,pɔlisje,ɔ
3_05_11,pɔlisje,j
3_05_11,ʒ,ʒ
3_05_11,e,e
3_05_11,kʁuve,e
3_05_11,kʁuve,k
3_05_11,kʁuve,u
3_05_11,kʁuve,v
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,pɔlisje,l
3_05_11,pɔlisje,e
3_05_11,pɔlisje,s
3_05_11,pɔlisje,i
3_05_11,pɔlisje,p
3_05_11,pɔlisje,ɔ
3_05_11,pɔlisje,j
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,gʁɔ,ɔ
3_05_11,gʁɔ,g
3_05_11,pulisje,l
3_05_11,pulisje,e
3_05_11,pulisje,s
3_05_11,pulisje,i
3_05_11,pulisje,p
3_05_11,pulisje,u
3_05_11,pulisje,j
3_05_11,uwɛ,ɛ
3_05_11,uwɛ,u
3_05_11,uwɛ,w
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,flœʁ,l
3_05_11,flœʁ,f
3_05_11,flœʁ,œ
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,bubu,u
3_05_11,bubu,u
3_05_11,bubu,b
3_05_11,bubu,b
3_05_11,de,e
3_05_11,de,d
3_05_11,bubu,u
3_05_11,bubu,u
3_05_11,bubu,b
3_05_11,bubu,b
3_05_11,wi,i
3_05_11,wi,w
3_05_11,ho,o
3_05_11,kʁuve,e
3_05_11,kʁuve,k
3_05_11,kʁuve,u
3_05_11,kʁuve,v
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,lə,l
3_05_11,lə,ə
3_05_11,pulisje,l
3_05_11,pulisje,e
3_05_11,pulisje,s
3_05_11,pulisje,i
3_05_11,pulisje,p
3_05_11,pulisje,u
3_05_11,pulisje,j
3_05_11,pulisje,l
3_05_11,pulisje,e
3_05_11,pulisje,s
3_05_11,pulisje,i
3_05_11,pulisje,p
3_05_11,pulisje,u
3_05_11,pulisje,j
3_05_11,əː,ə
3_05_11,s2k,s
3_05_11,s2k,k
3_05_11,s2k,2
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,n0ːa,a
3_05_11,n0ːa,0
3_05_11,n0ːa,n
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,pa,a
3_05_11,pa,p
3_05_11,s2k,s
3_05_11,s2k,k
3_05_11,s2k,2
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,e,e
3_05_11,sa,a
3_05_11,sa,s
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,sis,s
3_05_11,sis,s
3_05_11,sis,i
3_05_11,swat,a
3_05_11,swat,s
3_05_11,swat,t
3_05_11,swat,w
3_05_11,alɔʁ,a
3_05_11,alɔʁ,l
3_05_11,alɔʁ,ɔ
3_05_11,1,1
3_05_11,lə,l
3_05_11,lə,ə
3_05_11,mɛ,ɛ
3_05_11,mɛ,m
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,tɔmat,a
3_05_11,tɔmat,t
3_05_11,tɔmat,t
3_05_11,tɔmat,m
3_05_11,tɔmat,ɔ
3_05_11,ə,ə
3_05_11,yn,n
3_05_11,yn,y
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,tʁwa,a
3_05_11,tʁwa,t
3_05_11,tʁwa,w
3_05_11,set,e
3_05_11,set,s
3_05_11,set,t
3_05_11,yn,n
3_05_11,yn,y
3_05_11,kat,a
3_05_11,kat,t
3_05_11,kat,k
3_05_11,j0na,a
3_05_11,j0na,0
3_05_11,j0na,n
3_05_11,j0na,j
3_05_11,e,e
3_05_11,3,3
3_05_11,b1b1,1
3_05_11,b1b1,1
3_05_11,b1b1,b
3_05_11,b1b1,b
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,b1b1,1
3_05_11,b1b1,1
3_05_11,b1b1,b
3_05_11,b1b1,b
3_05_11,dɛ,ɛ
3_05_11,dɛ,d
3_05_11,b1b1,1
3_05_11,b1b1,1
3_05_11,b1b1,b
3_05_11,b1b1,b
3_05_11,kɔʁ,k
3_05_11,kɔʁ,ɔ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,sa,a
3_05_11,sa,s
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,sɥila,a
3_05_11,sɥila,l
3_05_11,sɥila,s
3_05_11,sɥila,i
3_05_11,sɥila,ɥ
3_05_11,n0,0
3_05_11,n0,n
3_05_11,ə,ə
3_05_11,se,e
3_05_11,se,s
3_05_11,pa,a
3_05_11,pa,p
3_05_11,lɛ,l
3_05_11,lɛ,ɛ
3_05_11,ʃif,i
3_05_11,ʃif,f
3_05_11,ʃif,ʃ
3_05_11,avɛk,a
3_05_11,avɛk,ɛ
3_05_11,avɛk,k
3_05_11,avɛk,v
3_05_11,syla,a
3_05_11,syla,l
3_05_11,syla,s
3_05_11,syla,y
3_05_11,əː,ə
3_05_11,n0,0
3_05_11,n0,n
3_05_11,sɛ,s
3_05_11,sɛ,ɛ
3_05_11,mwa,a
3_05_11,mwa,m
3_05_11,mwa,w
3_05_11,e,e
3_05_11,lə,l
3_05_11,lə,ə
3_05_11,fe,e
3_05_11,fe,f
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,tʁwa,a
3_05_11,tʁwa,t
3_05_11,tʁwa,w
3_05_11,sis,s
3_05_11,sis,s
3_05_11,sis,i
3_05_11,s2k,s
3_05_11,s2k,k
3_05_11,s2k,2
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,e,e
3_05_11,tʁwa,a
3_05_11,tʁwa,t
3_05_11,tʁwa,w
3_05_11,e,e
3_05_11,sɛt,s
3_05_11,sɛt,ɛ
3_05_11,sɛt,t
3_05_11,e,e
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,e,e
3_05_11,sik,s
3_05_11,sik,i
3_05_11,sik,k
3_05_11,ə,ə
3_05_11,dø,d
3_05_11,dø,ø
3_05_11,tʁwa,a
3_05_11,tʁwa,t
3_05_11,tʁwa,w
3_05_11,sis,s
3_05_11,sis,s
3_05_11,sis,i
3_05_11,zeʁo,e
3_05_11,zeʁo,o
3_05_11,zeʁo,z
3_05_11,j0na,a
3_05_11,j0na,0
3_05_11,j0na,n
3_05_11,j0na,j
3_05_11,zeʁo,e
3_05_11,zeʁo,o
3_05_11,zeʁo,z
3_05_11,tʁɛz,ɛ
3_05_11,tʁɛz,t
3_05_11,tʁɛz,z
3_05_11,n1,n
3_05_11,n1,1
3_05_11,j0na,a
3_05_11,j0na,0
3_05_11,j0na,n
3_05_11,j0na,j
3_05_11,kʁɛz,ɛ
3_05_11,kʁɛz,k
3_05_11,kʁɛz,z
3_05_11,tʁɛza,a
3_05_11,tʁɛza,ɛ
3_05_11,tʁɛza,t
3_05_11,tʁɛza,z
3_05_11,e,e
3_05_11,e,e
3_05_11,e,e
3_05_11,pwisjevwa,a
3_05_11,pwisjevwa,e
3_05_11,pwisjevwa,s
3_05_11,pwisjevwa,i
3_05_11,pwisjevwa,p
3_05_11,pwisjevwa,v
3_05_11,pwisjevwa,j
3_05_11,pwisjevwa,w
3_05_11,pwisjevwa,w
3_05_11,sa,a
3_05_11,sa,s
3_05_11,va,a
3_05_11,va,v
3_05_11,gʁɔ,ɔ
3_05_11,gʁɔ,g
3_05_11,mamo,a
3_05_11,mamo,m
3_05_11,mamo,m
3_05_11,mamo,o
3_05_11,kaka,a
3_05_11,kaka,a
3_05_11,kaka,k
3_05_11,kaka,k
