index,mot,phoneme
2_10_24,e,e
2_10_24,s,s
2_10_24,apɛl,a
2_10_24,apɛl,l
2_10_24,apɛl,ɛ
2_10_24,apɛl,p
2_10_24,ʒyli,l
2_10_24,ʒyli,i
2_10_24,ʒyli,y
2_10_24,ʒyli,ʒ
2_10_24,ʒyl,l
2_10_24,ʒyl,y
2_10_24,ʒyl,ʒ
2_10_24,e,e
2_10_24,zyli,l
2_10_24,zyli,i
2_10_24,zyli,y
2_10_24,zyli,z
2_10_24,ɛ,ɛ
2_10_24,fɛ,ɛ
2_10_24,fɛ,f
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,b2,2
2_10_24,b2,b
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,a,a
2_10_24,l,l
2_10_24,ekɔl,l
2_10_24,ekɔl,e
2_10_24,ekɔl,k
2_10_24,ekɔl,ɔ
2_10_24,ə,ə
2_10_24,sɛ,s
2_10_24,sɛ,ɛ
2_10_24,3̃,3
2_10_24,lu,l
2_10_24,lu,u
2_10_24,i,i
2_10_24,i,i
2_10_24,lɛ,l
2_10_24,lɛ,ɛ
2_10_24,m0ʒ,m
2_10_24,m0ʒ,0
2_10_24,m0ʒ,ʒ
2_10_24,epɥi,e
2_10_24,epɥi,i
2_10_24,epɥi,p
2_10_24,epɥi,ɥ
2_10_24,epɥi,e
2_10_24,epɥi,i
2_10_24,epɥi,p
2_10_24,epɥi,ɥ
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,e,e
2_10_24,b2,2
2_10_24,b2,b
2_10_24,n1,n
2_10_24,n1,1
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,fɛʁ,ɛ
2_10_24,fɛʁ,f
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,sə,s
2_10_24,sə,ə
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,lu,l
2_10_24,lu,u
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,l,l
2_10_24,atʁape,a
2_10_24,atʁape,a
2_10_24,atʁape,e
2_10_24,atʁape,t
2_10_24,atʁape,p
2_10_24,puʁ,p
2_10_24,puʁ,u
2_10_24,m0ʒe,e
2_10_24,m0ʒe,m
2_10_24,m0ʒe,0
2_10_24,m0ʒe,ʒ
2_10_24,ʒy,y
2_10_24,ʒy,ʒ
2_10_24,ʒy,y
2_10_24,ʒy,ʒ
2_10_24,d0,d
2_10_24,d0,0
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,kuto,t
2_10_24,kuto,k
2_10_24,kuto,u
2_10_24,kuto,o
2_10_24,i,i
2_10_24,fɛ,ɛ
2_10_24,fɛ,f
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,ne,e
2_10_24,ne,n
2_10_24,yn,n
2_10_24,yn,y
2_10_24,kʁɔtdəne,e
2_10_24,kʁɔtdəne,ə
2_10_24,kʁɔtdəne,t
2_10_24,kʁɔtdəne,k
2_10_24,kʁɔtdəne,d
2_10_24,kʁɔtdəne,n
2_10_24,kʁɔtdəne,ɔ
2_10_24,d0,d
2_10_24,d0,0
2_10_24,sa,a
2_10_24,sa,s
2_10_24,buʃ,u
2_10_24,buʃ,b
2_10_24,buʃ,ʃ
2_10_24,se,e
2_10_24,se,s
2_10_24,dy,d
2_10_24,dy,y
2_10_24,vɛʁ,ɛ
2_10_24,vɛʁ,v
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,se,e
2_10_24,se,s
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,fe,e
2_10_24,fe,f
2_10_24,tuʒuʁ,t
2_10_24,tuʒuʁ,u
2_10_24,tuʒuʁ,u
2_10_24,tuʒuʁ,ʒ
2_10_24,le,l
2_10_24,le,e
2_10_24,biz,i
2_10_24,biz,b
2_10_24,biz,z
2_10_24,aː,a
2_10_24,kom0se,e
2_10_24,kom0se,s
2_10_24,kom0se,k
2_10_24,kom0se,m
2_10_24,kom0se,0
2_10_24,kom0se,o
2_10_24,ga,a
2_10_24,ga,g
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,z,z
2_10_24,e,e
2_10_24,fe,e
2_10_24,fe,f
2_10_24,pipi,i
2_10_24,pipi,i
2_10_24,pipi,p
2_10_24,pipi,p
2_10_24,tuʒuʁ,t
2_10_24,tuʒuʁ,u
2_10_24,tuʒuʁ,u
2_10_24,tuʒuʁ,ʒ
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,i,i
2_10_24,ba,a
2_10_24,ba,b
2_10_24,i,i
2_10_24,mɛ,ɛ
2_10_24,mɛ,m
2_10_24,se,e
2_10_24,se,s
2_10_24,kʁɔtdəne,e
2_10_24,kʁɔtdəne,ə
2_10_24,kʁɔtdəne,t
2_10_24,kʁɔtdəne,k
2_10_24,kʁɔtdəne,d
2_10_24,kʁɔtdəne,n
2_10_24,kʁɔtdəne,ɔ
2_10_24,e,e
2_10_24,apʁɛ,a
2_10_24,apʁɛ,ɛ
2_10_24,apʁɛ,p
2_10_24,il,l
2_10_24,il,i
2_10_24,ɛm,ɛ
2_10_24,ɛm,m
2_10_24,pa,a
2_10_24,pa,p
2_10_24,se,e
2_10_24,se,s
2_10_24,kʁɔtdəne,e
2_10_24,kʁɔtdəne,ə
2_10_24,kʁɔtdəne,t
2_10_24,kʁɔtdəne,k
2_10_24,kʁɔtdəne,d
2_10_24,kʁɔtdəne,n
2_10_24,kʁɔtdəne,ɔ
2_10_24,m,m
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,i,i
2_10_24,ʒɛt,ɛ
2_10_24,ʒɛt,t
2_10_24,ʒɛt,ʒ
2_10_24,s1,s
2_10_24,s1,1
2_10_24,kuto,t
2_10_24,kuto,k
2_10_24,kuto,u
2_10_24,kuto,o
2_10_24,i,i
2_10_24,i,i
2_10_24,fe,e
2_10_24,fe,f
2_10_24,3̃,3
2_10_24,bizu,i
2_10_24,bizu,u
2_10_24,bizu,b
2_10_24,bizu,z
2_10_24,a,a
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,kɔʃ1,k
2_10_24,kɔʃ1,1
2_10_24,kɔʃ1,ɔ
2_10_24,kɔʃ1,ʃ
2_10_24,si,s
2_10_24,si,i
2_10_24,i,i
2_10_24,s,s
2_10_24,sov,s
2_10_24,sov,v
2_10_24,sov,o
2_10_24,i,i
2_10_24,s,s
2_10_24,suv,s
2_10_24,suv,u
2_10_24,suv,v
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,kɔʃ1,k
2_10_24,kɔʃ1,1
2_10_24,kɔʃ1,ɔ
2_10_24,kɔʃ1,ʃ
2_10_24,i,i
2_10_24,s,s
2_10_24,sov,s
2_10_24,sov,v
2_10_24,sov,o
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,e,e
2_10_24,osi,s
2_10_24,osi,i
2_10_24,osi,o
2_10_24,i,i
2_10_24,s,s
2_10_24,0,0
2_10_24,va,a
2_10_24,va,v
2_10_24,e,e
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,lu,l
2_10_24,lu,u
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,l,l
2_10_24,atʁape,a
2_10_24,atʁape,a
2_10_24,atʁape,e
2_10_24,atʁape,t
2_10_24,atʁape,p
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,ɔ,ɔ
2_10_24,m1,m
2_10_24,m1,1
2_10_24,ʃuʃu,u
2_10_24,ʃuʃu,u
2_10_24,ʃuʃu,ʃ
2_10_24,ʃuʃu,ʃ
2_10_24,se,e
2_10_24,se,s
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,sa,a
2_10_24,sa,s
2_10_24,m1,m
2_10_24,m1,1
2_10_24,tablije,a
2_10_24,tablije,l
2_10_24,tablije,e
2_10_24,tablije,i
2_10_24,tablije,t
2_10_24,tablije,b
2_10_24,tablije,j
2_10_24,o,o
2_10_24,yn,n
2_10_24,yn,y
2_10_24,pɔʃ,p
2_10_24,pɔʃ,ɔ
2_10_24,pɔʃ,ʃ
2_10_24,la,a
2_10_24,la,l
2_10_24,e,e
2_10_24,sɥila,a
2_10_24,sɥila,l
2_10_24,sɥila,s
2_10_24,sɥila,i
2_10_24,sɥila,ɥ
2_10_24,alɔʁ,a
2_10_24,alɔʁ,l
2_10_24,alɔʁ,ɔ
2_10_24,se,e
2_10_24,se,s
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,se,e
2_10_24,se,s
2_10_24,zum,m
2_10_24,zum,u
2_10_24,zum,z
2_10_24,zum,m
2_10_24,zum,u
2_10_24,zum,z
2_10_24,se,e
2_10_24,se,s
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,paʁ2,a
2_10_24,paʁ2,p
2_10_24,paʁ2,2
2_10_24,də,ə
2_10_24,də,d
2_10_24,papa,a
2_10_24,papa,a
2_10_24,papa,p
2_10_24,papa,p
2_10_24,n1,n
2_10_24,n1,1
2_10_24,se,e
2_10_24,se,s
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,paʁ2,a
2_10_24,paʁ2,p
2_10_24,paʁ2,2
2_10_24,də,ə
2_10_24,də,d
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,ve,e
2_10_24,ve,v
2_10_24,fɛʁ,ɛ
2_10_24,fɛʁ,f
2_10_24,3̃,3
2_10_24,gato,a
2_10_24,gato,t
2_10_24,gato,o
2_10_24,gato,g
2_10_24,ze,e
2_10_24,ze,z
2_10_24,j0na,a
2_10_24,j0na,0
2_10_24,j0na,n
2_10_24,j0na,j
2_10_24,ply,l
2_10_24,ply,p
2_10_24,ply,y
2_10_24,si,s
2_10_24,si,i
2_10_24,1,1
2_10_24,na,a
2_10_24,na,n
2_10_24,ply,l
2_10_24,ply,p
2_10_24,ply,y
2_10_24,1,1
2_10_24,na,a
2_10_24,na,n
2_10_24,ply,l
2_10_24,ply,p
2_10_24,ply,y
2_10_24,3̃,3
2_10_24,e,e
2_10_24,wi,i
2_10_24,wi,w
2_10_24,m,m
2_10_24,na,a
2_10_24,na,n
2_10_24,boku,k
2_10_24,boku,u
2_10_24,boku,o
2_10_24,boku,b
2_10_24,se,e
2_10_24,se,s
2_10_24,fini,i
2_10_24,fini,i
2_10_24,fini,n
2_10_24,fini,f
2_10_24,ded0,e
2_10_24,ded0,d
2_10_24,ded0,d
2_10_24,ded0,0
2_10_24,dakɔʁ,a
2_10_24,dakɔʁ,k
2_10_24,dakɔʁ,d
2_10_24,dakɔʁ,ɔ
2_10_24,o,o
2_10_24,a,a
2_10_24,sɛ,s
2_10_24,sɛ,ɛ
2_10_24,də,ə
2_10_24,də,d
2_10_24,la,a
2_10_24,la,l
2_10_24,pətit,i
2_10_24,pətit,ə
2_10_24,pətit,t
2_10_24,pətit,t
2_10_24,pətit,p
2_10_24,pətit,i
2_10_24,pətit,ə
2_10_24,pətit,t
2_10_24,pətit,t
2_10_24,pətit,p
2_10_24,pətit,i
2_10_24,pətit,ə
2_10_24,pətit,t
2_10_24,pətit,t
2_10_24,pətit,p
2_10_24,1,1
2_10_24,n0,0
2_10_24,n0,n
2_10_24,ʁɛst,s
2_10_24,ʁɛst,ɛ
2_10_24,ʁɛst,t
2_10_24,ʒ,ʒ
2_10_24,e,e
2_10_24,ma,a
2_10_24,ma,m
2_10_24,kwijɛʁ,i
2_10_24,kwijɛʁ,ɛ
2_10_24,kwijɛʁ,k
2_10_24,kwijɛʁ,j
2_10_24,kwijɛʁ,w
2_10_24,puʁ,p
2_10_24,puʁ,u
2_10_24,kə,ə
2_10_24,kə,k
2_10_24,t,t
2_10_24,a,a
2_10_24,aʃte,a
2_10_24,aʃte,e
2_10_24,aʃte,t
2_10_24,aʃte,ʃ
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kɔl,l
2_10_24,kɔl,k
2_10_24,kɔl,ɔ
2_10_24,dø,d
2_10_24,dø,ø
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,ɔla,a
2_10_24,ɔla,l
2_10_24,ɔla,ɔ
2_10_24,apʁɛ,a
2_10_24,apʁɛ,ɛ
2_10_24,apʁɛ,p
2_10_24,se,e
2_10_24,se,s
2_10_24,a,a
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,ki,i
2_10_24,ki,k
2_10_24,mel0ʒ,l
2_10_24,mel0ʒ,e
2_10_24,mel0ʒ,m
2_10_24,mel0ʒ,0
2_10_24,mel0ʒ,ʒ
2_10_24,s,s
2_10_24,at0,a
2_10_24,at0,t
2_10_24,at0,0
2_10_24,vwala,a
2_10_24,vwala,a
2_10_24,vwala,l
2_10_24,vwala,v
2_10_24,vwala,w
2_10_24,3̃,3
2_10_24,pɔ,p
2_10_24,pɔ,ɔ
2_10_24,də,ə
2_10_24,də,d
2_10_24,syk,s
2_10_24,syk,k
2_10_24,syk,y
2_10_24,də,ə
2_10_24,də,d
2_10_24,sykʁ,s
2_10_24,sykʁ,k
2_10_24,sykʁ,y
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,z,z
2_10_24,aurae,a
2_10_24,aurae,a
2_10_24,aurae,r
2_10_24,aurae,e
2_10_24,aurae,u
2_10_24,fe,e
2_10_24,fe,f
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,sɥi,s
2_10_24,sɥi,i
2_10_24,sɥi,ɥ
2_10_24,gʁ0d,d
2_10_24,gʁ0d,0
2_10_24,gʁ0d,g
2_10_24,0kɔʁ,k
2_10_24,0kɔʁ,0
2_10_24,0kɔʁ,ɔ
2_10_24,a,a
2_10_24,z,z
2_10_24,e,e
2_10_24,bj2,2
2_10_24,bj2,b
2_10_24,bj2,j
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,mel0ʒ,l
2_10_24,mel0ʒ,e
2_10_24,mel0ʒ,m
2_10_24,mel0ʒ,0
2_10_24,mel0ʒ,ʒ
2_10_24,l,l
2_10_24,wdil,l
2_10_24,wdil,i
2_10_24,wdil,d
2_10_24,wdil,w
2_10_24,wi,i
2_10_24,wi,w
2_10_24,pam,a
2_10_24,pam,p
2_10_24,pam,m
2_10_24,dəd0,ə
2_10_24,dəd0,d
2_10_24,dəd0,d
2_10_24,dəd0,0
2_10_24,m,m
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,gato,a
2_10_24,gato,t
2_10_24,gato,o
2_10_24,gato,g
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,gato,a
2_10_24,gato,t
2_10_24,gato,o
2_10_24,gato,g
2_10_24,vi,i
2_10_24,vi,v
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,gato,a
2_10_24,gato,t
2_10_24,gato,o
2_10_24,gato,g
2_10_24,fo,o
2_10_24,fo,f
2_10_24,mel0ʒe,l
2_10_24,mel0ʒe,e
2_10_24,mel0ʒe,e
2_10_24,mel0ʒe,m
2_10_24,mel0ʒe,0
2_10_24,mel0ʒe,ʒ
2_10_24,bj2,2
2_10_24,bj2,b
2_10_24,bj2,j
2_10_24,taktak,a
2_10_24,taktak,a
2_10_24,taktak,t
2_10_24,taktak,t
2_10_24,taktak,k
2_10_24,taktak,k
2_10_24,d,d
2_10_24,e,e
2_10_24,fɛ,ɛ
2_10_24,fɛ,f
2_10_24,3̃,3
2_10_24,tu,t
2_10_24,tu,u
2_10_24,ti,i
2_10_24,ti,t
2_10_24,gato,a
2_10_24,gato,t
2_10_24,gato,o
2_10_24,gato,g
2_10_24,ba,a
2_10_24,ba,b
2_10_24,tulm1d,l
2_10_24,tulm1d,t
2_10_24,tulm1d,d
2_10_24,tulm1d,m
2_10_24,tulm1d,u
2_10_24,tulm1d,1
2_10_24,m,m
2_10_24,m,m
2_10_24,e,e
2_10_24,wi,i
2_10_24,wi,w
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,plœʁ,l
2_10_24,plœʁ,p
2_10_24,plœʁ,œ
2_10_24,ply,l
2_10_24,ply,p
2_10_24,ply,y
2_10_24,py,p
2_10_24,py,y
2_10_24,jame,a
2_10_24,jame,e
2_10_24,jame,m
2_10_24,jame,j
2_10_24,vwala,a
2_10_24,vwala,a
2_10_24,vwala,l
2_10_24,vwala,v
2_10_24,vwala,w
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,fe,e
2_10_24,fe,f
2_10_24,fɔʁ,ɔ
2_10_24,fɔʁ,f
2_10_24,osi,s
2_10_24,osi,i
2_10_24,osi,o
2_10_24,gaʁd,a
2_10_24,gaʁd,d
2_10_24,gaʁd,g
2_10_24,fini,i
2_10_24,fini,i
2_10_24,fini,n
2_10_24,fini,f
2_10_24,dy,d
2_10_24,dy,y
2_10_24,l,l
2_10_24,œf,f
2_10_24,œf,œ
2_10_24,dø,d
2_10_24,dø,ø
2_10_24,dy,d
2_10_24,dy,y
2_10_24,sukʁ,s
2_10_24,sukʁ,k
2_10_24,sukʁ,u
2_10_24,dø,d
2_10_24,dø,ø
2_10_24,dy,d
2_10_24,dy,y
2_10_24,sa,a
2_10_24,sa,s
2_10_24,faʁin,a
2_10_24,faʁin,i
2_10_24,faʁin,n
2_10_24,faʁin,f
2_10_24,tʁwa,a
2_10_24,tʁwa,t
2_10_24,tʁwa,w
2_10_24,yn,n
2_10_24,yn,y
2_10_24,de,e
2_10_24,de,d
2_10_24,pɔm,p
2_10_24,pɔm,m
2_10_24,pɔm,ɔ
2_10_24,de,e
2_10_24,de,d
2_10_24,œf,f
2_10_24,œf,œ
2_10_24,po,p
2_10_24,po,o
2_10_24,la,a
2_10_24,la,l
2_10_24,aut,a
2_10_24,aut,t
2_10_24,aut,u
2_10_24,aut,a
2_10_24,aut,t
2_10_24,aut,u
2_10_24,fa,a
2_10_24,fa,f
2_10_24,mː,m
2_10_24,də,ə
2_10_24,də,d
2_10_24,la,a
2_10_24,la,l
2_10_24,levy,l
2_10_24,levy,e
2_10_24,levy,v
2_10_24,levy,y
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,a,a
2_10_24,ɛ,ɛ
2_10_24,s1,s
2_10_24,s1,1
2_10_24,fwim,i
2_10_24,fwim,m
2_10_24,fwim,f
2_10_24,fwim,w
2_10_24,lɛ,l
2_10_24,lɛ,ɛ
2_10_24,tʁyk,t
2_10_24,tʁyk,k
2_10_24,tʁyk,y
2_10_24,də,ə
2_10_24,də,d
2_10_24,pɔm,p
2_10_24,pɔm,m
2_10_24,pɔm,ɔ
2_10_24,ɛ,ɛ
2_10_24,s1,s
2_10_24,s1,1
2_10_24,fymi,i
2_10_24,fymi,m
2_10_24,fymi,y
2_10_24,fymi,f
2_10_24,la,a
2_10_24,la,l
2_10_24,ɛ,ɛ
2_10_24,s1,s
2_10_24,s1,1
2_10_24,kaʃe,a
2_10_24,kaʃe,e
2_10_24,kaʃe,k
2_10_24,kaʃe,ʃ
2_10_24,də,ə
2_10_24,də,d
2_10_24,pɔm,p
2_10_24,pɔm,m
2_10_24,pɔm,ɔ
2_10_24,ɔ,ɔ
2_10_24,a,a
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,mwa,a
2_10_24,mwa,m
2_10_24,mwa,w
2_10_24,z,z
2_10_24,avɛ,a
2_10_24,avɛ,ɛ
2_10_24,avɛ,v
2_10_24,ynə,ə
2_10_24,ynə,n
2_10_24,ynə,y
2_10_24,flœʁ,l
2_10_24,flœʁ,f
2_10_24,flœʁ,œ
2_10_24,wi,i
2_10_24,wi,w
2_10_24,m,m
2_10_24,zezy,e
2_10_24,zezy,y
2_10_24,zezy,z
2_10_24,zezy,z
2_10_24,la,a
2_10_24,la,l
2_10_24,majɔnɛz,a
2_10_24,majɔnɛz,ɛ
2_10_24,majɔnɛz,m
2_10_24,majɔnɛz,n
2_10_24,majɔnɛz,ɔ
2_10_24,majɔnɛz,j
2_10_24,majɔnɛz,z
2_10_24,dy,d
2_10_24,dy,y
2_10_24,ʃɛʃœp,ɛ
2_10_24,ʃɛʃœp,p
2_10_24,ʃɛʃœp,ʃ
2_10_24,ʃɛʃœp,ʃ
2_10_24,ʃɛʃœp,œ
2_10_24,d1kə,ə
2_10_24,d1kə,k
2_10_24,d1kə,d
2_10_24,d1kə,1
2_10_24,alja,a
2_10_24,alja,a
2_10_24,alja,l
2_10_24,alja,j
2_10_24,ɛl,l
2_10_24,ɛl,ɛ
2_10_24,va,a
2_10_24,va,v
2_10_24,0,0
2_10_24,m0ʒe,e
2_10_24,m0ʒe,m
2_10_24,m0ʒe,0
2_10_24,m0ʒe,ʒ
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,wi,i
2_10_24,wi,w
2_10_24,wi,i
2_10_24,wi,w
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,m,m
2_10_24,əː,ə
2_10_24,u,u
2_10_24,u,u
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,a,a
2_10_24,la,a
2_10_24,la,l
2_10_24,kwa,a
2_10_24,kwa,k
2_10_24,kwa,w
2_10_24,a,a
2_10_24,la,a
2_10_24,la,l
2_10_24,meʁ,e
2_10_24,meʁ,m
2_10_24,1,1
2_10_24,va,a
2_10_24,va,v
2_10_24,tə,ə
2_10_24,tə,t
2_10_24,naʒe,a
2_10_24,naʒe,e
2_10_24,naʒe,n
2_10_24,naʒe,ʒ
2_10_24,naʒe,a
2_10_24,naʒe,e
2_10_24,naʒe,n
2_10_24,naʒe,ʒ
2_10_24,a,a
2_10_24,bɛʁk,ɛ
2_10_24,bɛʁk,k
2_10_24,bɛʁk,b
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,sa,a
2_10_24,sa,s
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,vit,i
2_10_24,vit,t
2_10_24,vit,v
2_10_24,tu+lə+m1d,l
2_10_24,tu+lə+m1d,ə
2_10_24,tu+lə+m1d,t
2_10_24,tu+lə+m1d,d
2_10_24,tu+lə+m1d,m
2_10_24,tu+lə+m1d,u
2_10_24,tu+lə+m1d,1
2_10_24,i,i
2_10_24,va,a
2_10_24,va,v
2_10_24,m0ʒe,e
2_10_24,m0ʒe,m
2_10_24,m0ʒe,0
2_10_24,m0ʒe,ʒ
2_10_24,z,z
2_10_24,e,e
2_10_24,k1bj2,k
2_10_24,k1bj2,1
2_10_24,k1bj2,2
2_10_24,k1bj2,b
2_10_24,k1bj2,j
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,də,ə
2_10_24,də,d
2_10_24,la,a
2_10_24,la,l
2_10_24,majɔnɛz,a
2_10_24,majɔnɛz,ɛ
2_10_24,majɔnɛz,m
2_10_24,majɔnɛz,n
2_10_24,majɔnɛz,ɔ
2_10_24,majɔnɛz,j
2_10_24,majɔnɛz,z
2_10_24,apapapapapa,a
2_10_24,apapapapapa,a
2_10_24,apapapapapa,a
2_10_24,apapapapapa,a
2_10_24,apapapapapa,a
2_10_24,apapapapapa,a
2_10_24,apapapapapa,p
2_10_24,apapapapapa,p
2_10_24,apapapapapa,p
2_10_24,apapapapapa,p
2_10_24,apapapapapa,p
2_10_24,dy,d
2_10_24,dy,y
2_10_24,ʃɛʃœp,ɛ
2_10_24,ʃɛʃœp,p
2_10_24,ʃɛʃœp,ʃ
2_10_24,ʃɛʃœp,ʃ
2_10_24,ʃɛʃœp,œ
2_10_24,də,ə
2_10_24,də,d
2_10_24,la,a
2_10_24,la,l
2_10_24,majɔnɛz,a
2_10_24,majɔnɛz,ɛ
2_10_24,majɔnɛz,m
2_10_24,majɔnɛz,n
2_10_24,majɔnɛz,ɔ
2_10_24,majɔnɛz,j
2_10_24,majɔnɛz,z
2_10_24,vː,v
2_10_24,wi,i
2_10_24,wi,w
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,ynə,ə
2_10_24,ynə,n
2_10_24,ynə,y
2_10_24,buʒi,i
2_10_24,buʒi,u
2_10_24,buʒi,ʒ
2_10_24,buʒi,b
2_10_24,1,1
2_10_24,diʁɛ,i
2_10_24,diʁɛ,ɛ
2_10_24,diʁɛ,d
2_10_24,yn,n
2_10_24,yn,y
2_10_24,buzi,i
2_10_24,buzi,u
2_10_24,buzi,b
2_10_24,buzi,z
2_10_24,ki,i
2_10_24,ki,k
2_10_24,kul,l
2_10_24,kul,k
2_10_24,kul,u
2_10_24,wiʃ,i
2_10_24,wiʃ,w
2_10_24,wiʃ,ʃ
2_10_24,ə,ə
2_10_24,ve,e
2_10_24,ve,v
2_10_24,t,t
2_10_24,ede,e
2_10_24,ede,e
2_10_24,ede,d
2_10_24,2,2
2_10_24,u,u
2_10_24,sɛ,s
2_10_24,sɛ,ɛ
2_10_24,luʁ,l
2_10_24,luʁ,u
2_10_24,se,e
2_10_24,se,s
2_10_24,luʁ,l
2_10_24,luʁ,u
2_10_24,a,a
2_10_24,wɛ,ɛ
2_10_24,wɛ,w
2_10_24,sɛ,s
2_10_24,sɛ,ɛ
2_10_24,3̃,3
2_10_24,l1,l
2_10_24,l1,1
2_10_24,tʁyk,t
2_10_24,tʁyk,k
2_10_24,tʁyk,y
2_10_24,e,e
2_10_24,zə,ə
2_10_24,zə,z
2_10_24,vwa,a
2_10_24,vwa,v
2_10_24,vwa,w
2_10_24,l,l
2_10_24,tʁyk,t
2_10_24,tʁyk,k
2_10_24,tʁyk,y
2_10_24,e,e
2_10_24,se,e
2_10_24,se,s
2_10_24,t3̃,t
2_10_24,t3̃,3
2_10_24,tʁyk,t
2_10_24,tʁyk,k
2_10_24,tʁyk,y
2_10_24,u,u
2_10_24,u,u
2_10_24,u,u
2_10_24,u,u
2_10_24,ɔ,ɔ
2_10_24,hɔ,ɔ
2_10_24,ʁəgaʁd,a
2_10_24,ʁəgaʁd,ə
2_10_24,ʁəgaʁd,d
2_10_24,ʁəgaʁd,g
2_10_24,se,e
2_10_24,se,s
2_10_24,3̃ptipø,i
2_10_24,3̃ptipø,t
2_10_24,3̃ptipø,p
2_10_24,3̃ptipø,p
2_10_24,3̃ptipø,ø
2_10_24,3̃ptipø,3
2_10_24,lə,l
2_10_24,lə,ə
2_10_24,pla,a
2_10_24,pla,l
